movieId,title,genres,budget,runtime,release_year,is_sequel,avg_critic_score,director_id,production_cost,has_subtitles,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Sci-Fi,genre_Thriller
202,Movie 202 (2024),Drama|Comedy|Thriller,1000000,141,1993,0,7.3,488,3470000,1,0,0,0,0,1,0,0,1,0,0,0,1
203,Movie 203 (2024),Fantasy,128000000,109,2016,0,4.9,219,2980000,0,0,0,0,0,0,0,0,0,1,0,0,0
204,Movie 204 (2024),Drama|Adventure|Horror,169000000,115,2010,0,5.1,26,2980000,1,0,1,0,0,0,0,0,1,0,1,0,0
205,Movie 205 (2024),Crime|Documentary,37000000,125,1998,0,4.2,311,1540000,0,0,0,0,0,0,1,1,0,0,0,0,0
206,Movie 206 (2024),Crime,92000000,97,1992,0,2.9,52,1510000,1,0,0,0,0,0,1,0,0,0,0,0,0
207,Movie 207 (2024),Documentary|Action,46000000,112,2017,0,8.1,377,3000000,0,1,0,0,0,0,0,1,0,0,0,0,0
208,Movie 208 (2024),Thriller,157000000,170,2011,1,2.9,344,2620000,0,0,0,0,0,0,0,0,0,0,0,0,1
209,Movie 209 (2024),Children,110000000,168,2006,0,7.7,455,1820000,1,0,0,0,1,0,0,0,0,0,0,0,0
210,Movie 210 (2024),Fantasy|Children|Documentary,27000000,95,2008,0,2.8,260,1430000,0,0,0,0,1,0,0,1,0,1,0,0,0
211,Movie 211 (2024),Crime,96000000,102,2015,1,5.8,297,2540000,0,0,0,0,0,0,1,0,0,0,0,0,0
212,Movie 212 (2024),Drama|Crime,74000000,178,2007,1,4.9,48,1030000,1,0,0,0,0,0,1,0,1,0,0,0,0
213,Movie 213 (2024),Animation|Comedy|Horror,7000000,172,1998,0,2.1,23,2220000,0,0,0,1,0,1,0,0,0,0,1,0,0
214,Movie 214 (2024),Documentary,30000000,166,1999,0,8.3,228,4820000,0,0,0,0,0,0,0,1,0,0,0,0,0
215,Movie 215 (2024),Action|Adventure,137000000,132,2010,0,7.6,204,2630000,0,1,1,0,0,0,0,0,0,0,0,0,0
216,Movie 216 (2024),Comedy,68000000,137,2009,1,4.1,360,3050000,1,0,0,0,0,1,0,0,0,0,0,0,0
217,Movie 217 (2024),Children,149000000,107,1995,0,5.4,376,1240000,0,0,0,0,1,0,0,0,0,0,0,0,0
218,Movie 218 (2024),Documentary,148000000,89,2017,0,9.1,436,4250000,1,0,0,0,0,0,0,1,0,0,0,0,0
219,Movie 219 (2024),Action|Horror|Documentary,116000000,148,2022,0,7.0,489,4490000,0,1,0,0,0,0,0,1,0,0,1,0,0
220,Movie 220 (2024),Crime|Drama|Adventure,156000000,156,2011,0,7.5,495,2390000,1,0,1,0,0,0,1,0,1,0,0,0,0
221,Movie 221 (2024),Thriller,17000000,152,2010,0,3.4,429,1520000,1,0,0,0,0,0,0,0,0,0,0,0,1
222,Movie 222 (2024),Animation,174000000,122,2010,0,7.9,86,560000,1,0,0,1,0,0,0,0,0,0,0,0,0
223,Movie 223 (2024),Fantasy|Horror,16000000,165,1997,0,7.1,307,4550000,0,0,0,0,0,0,0,0,0,1,1,0,0
224,Movie 224 (2024),Fantasy|Documentary,58000000,120,2005,0,7.7,273,570000,1,0,0,0,0,0,0,1,0,1,0,0,0
225,Movie 225 (2024),Animation,43000000,154,2014,0,7.9,225,1250000,0,0,0,1,0,0,0,0,0,0,0,0,0
226,Movie 226 (2024),Documentary,139000000,170,2012,0,4.8,332,4010000,0,0,0,0,0,0,0,1,0,0,0,0,0
227,Movie 227 (2024),Adventure|Drama|Thriller,172000000,117,2019,0,9.4,9,1730000,1,0,1,0,0,0,0,0,1,0,0,0,1
228,Movie 228 (2024),Fantasy|Action,22000000,136,2010,1,3.1,420,4980000,0,1,0,0,0,0,0,0,0,1,0,0,0
229,Movie 229 (2024),Horror,181000000,172,2012,0,7.8,272,4650000,1,0,0,0,0,0,0,0,0,0,1,0,0
230,Movie 230 (2024),Documentary,27000000,81,1995,1,4.0,400,760000,1,0,0,0,0,0,0,1,0,0,0,0,0
231,Movie 231 (2024),Horror|Drama|Documentary,26000000,138,1998,0,2.2,350,2690000,0,0,0,0,0,0,0,1,1,0,1,0,0
232,Movie 232 (2024),Crime|Comedy,32000000,87,2010,1,5.7,217,920000,1,0,0,0,0,1,1,0,0,0,0,0,0
233,Movie 233 (2024),Drama,83000000,123,2021,0,3.2,214,810000,0,0,0,0,0,0,0,0,1,0,0,0,0
234,Movie 234 (2024),Action,199000000,109,1991,0,4.7,294,2200000,1,1,0,0,0,0,0,0,0,0,0,0,0
235,Movie 235 (2024),Children|Crime|Thriller,151000000,116,2010,0,7.0,51,1240000,0,0,0,0,1,0,1,0,0,0,0,0,1
236,Movie 236 (2024),Crime|Fantasy,19000000,174,2017,1,8.7,153,4860000,0,0,0,0,0,0,1,0,0,1,0,0,0
237,Movie 237 (2024),Fantasy|Adventure|Action,6000000,119,1993,0,9.1,156,4470000,1,1,1,0,0,0,0,0,0,1,0,0,0
238,Movie 238 (2024),Comedy|Documentary,64000000,177,2002,0,4.3,322,4130000,0,0,0,0,0,1,0,1,0,0,0,0,0
239,Movie 239 (2024),Sci-Fi|Children,105000000,154,2004,0,2.2,43,4840000,0,0,0,0,1,0,0,0,0,0,0,1,0
240,Movie 240 (2024),Adventure,124000000,117,2014,1,7.4,63,2100000,0,0,1,0,0,0,0,0,0,0,0,0,0
241,Movie 241 (2024),Thriller,8000000,117,1997,0,9.8,295,4260000,1,0,0,0,0,0,0,0,0,0,0,0,1
242,Movie 242 (2024),Action,39000000,127,2002,0,2.8,451,2190000,0,1,0,0,0,0,0,0,0,0,0,0,0
243,Movie 243 (2024),Thriller|Animation|Comedy,63000000,95,1996,0,7.1,323,3090000,0,0,0,1,0,1,0,0,0,0,0,0,1
244,Movie 244 (2024),Children|Adventure,165000000,163,2017,1,6.4,353,1990000,1,0,1,0,1,0,0,0,0,0,0,0,0
245,Movie 245 (2024),Animation,87000000,149,2024,0,5.5,70,1870000,1,0,0,1,0,0,0,0,0,0,0,0,0
246,Movie 246 (2024),Animation,25000000,128,2016,0,2.4,272,2290000,0,0,0,1,0,0,0,0,0,0,0,0,0
247,Movie 247 (2024),Thriller,81000000,140,2022,0,3.0,68,880000,0,0,0,0,0,0,0,0,0,0,0,0,1
248,Movie 248 (2024),Action|Sci-Fi,198000000,98,2012,0,5.8,191,2660000,0,1,0,0,0,0,0,0,0,0,0,1,0
249,Movie 249 (2024),Animation|Action|Crime,174000000,165,1995,1,7.4,312,3460000,0,1,0,1,0,0,1,0,0,0,0,0,0
250,Movie 250 (2024),Drama|Action|Fantasy,35000000,165,2010,0,9.9,178,910000,0,1,0,0,0,0,0,0,1,1,0,0,0
251,Movie 251 (2024),Horror|Documentary,197000000,167,1994,0,5.1,373,3310000,0,0,0,0,0,0,0,1,0,0,1,0,0
252,Movie 252 (2024),Horror,72000000,100,1999,0,6.6,466,2810000,1,0,0,0,0,0,0,0,0,0,1,0,0
253,Movie 253 (2024),Adventure|Drama,90000000,93,1992,0,4.2,406,4440000,0,0,1,0,0,0,0,0,1,0,0,0,0
254,Movie 254 (2024),Action,146000000,150,1999,1,6.0,160,3080000,1,1,0,0,0,0,0,0,0,0,0,0,0
255,Movie 255 (2024),Drama,53000000,164,2016,0,2.7,249,860000,0,0,0,0,0,0,0,0,1,0,0,0,0
256,Movie 256 (2024),Comedy|Children|Sci-Fi,111000000,99,2022,0,8.1,262,1360000,0,0,0,0,1,1,0,0,0,0,0,1,0
257,Movie 257 (2024),Fantasy|Comedy|Children,37000000,116,2008,0,3.5,286,3290000,0,0,0,0,1,1,0,0,0,1,0,0,0
258,Movie 258 (2024),Documentary|Thriller,81000000,174,2005,0,7.5,274,3440000,1,0,0,0,0,0,0,1,0,0,0,0,1
259,Movie 259 (2024),Documentary|Horror|Fantasy,116000000,92,1999,0,6.6,497,1050000,0,0,0,0,0,0,0,1,0,1,1,0,0
260,Movie 260 (2024),Children|Documentary,91000000,113,2005,0,4.0,80,4060000,0,0,0,0,1,0,0,1,0,0,0,0,0
261,Movie 261 (2024),Animation,29000000,109,2011,0,7.6,198,3640000,1,0,0,1,0,0,0,0,0,0,0,0,0
262,Movie 262 (2024),Animation|Horror|Action,91000000,171,2013,0,2.0,135,980000,1,1,0,1,0,0,0,0,0,0,1,0,0
263,Movie 263 (2024),Sci-Fi,151000000,118,2006,0,5.6,273,1490000,0,0,0,0,0,0,0,0,0,0,0,1,0
264,Movie 264 (2024),Drama|Crime,174000000,81,2008,0,9.3,215,4110000,1,0,0,0,0,0,1,0,1,0,0,0,0
265,Movie 265 (2024),Action,54000000,175,2010,1,2.9,134,4840000,1,1,0,0,0,0,0,0,0,0,0,0,0
266,Movie 266 (2024),Comedy,32000000,94,1998,0,5.7,202,2590000,0,0,0,0,0,1,0,0,0,0,0,0,0
267,Movie 267 (2024),Thriller|Sci-Fi,102000000,93,2003,0,2.1,22,3950000,1,0,0,0,0,0,0,0,0,0,0,1,1
268,Movie 268 (2024),Children|Fantasy,74000000,139,2016,1,5.9,492,3130000,0,0,0,0,1,0,0,0,0,1,0,0,0
269,Movie 269 (2024),Fantasy,69000000,125,2013,0,2.5,497,2810000,0,0,0,0,0,0,0,0,0,1,0,0,0
270,Movie 270 (2024),Fantasy|Action|Horror,177000000,177,1997,0,5.0,425,1350000,0,1,0,0,0,0,0,0,0,1,1,0,0
271,Movie 271 (2024),Sci-Fi,132000000,101,1992,0,6.1,492,1440000,0,0,0,0,0,0,0,0,0,0,0,1,0
272,Movie 272 (2024),Crime|Children,178000000,81,2014,0,6.4,89,4290000,1,0,0,0,1,0,1,0,0,0,0,0,0
273,Movie 273 (2024),Adventure|Thriller|Fantasy,112000000,131,2004,0,7.9,417,1850000,1,0,1,0,0,0,0,0,0,1,0,0,1
274,Movie 274 (2024),Fantasy|Crime,155000000,125,1999,0,5.2,170,1510000,1,0,0,0,0,0,1,0,0,1,0,0,0
275,Movie 275 (2024),Animation,160000000,101,2003,1,7.0,158,1800000,0,0,0,1,0,0,0,0,0,0,0,0,0
276,Movie 276 (2024),Horror,59000000,147,2024,0,5.5,285,1830000,1,0,0,0,0,0,0,0,0,0,1,0,0
277,Movie 277 (2024),Children,76000000,86,2008,0,9.4,57,1540000,0,0,0,0,1,0,0,0,0,0,0,0,0
278,Movie 278 (2024),Comedy,81000000,134,2014,1,3.0,452,3690000,0,0,0,0,0,1,0,0,0,0,0,0,0
279,Movie 279 (2024),Sci-Fi|Adventure|Comedy,64000000,91,2015,0,8.0,96,4010000,0,0,1,0,0,1,0,0,0,0,0,1,0
280,Movie 280 (2024),Horror|Animation|Comedy,192000000,91,2008,1,7.7,24,4570000,1,0,0,1,0,1,0,0,0,0,1,0,0
281,Movie 281 (2024),Documentary|Horror|Fantasy,180000000,178,2002,0,8.4,217,3990000,0,0,0,0,0,0,0,1,0,1,1,0,0
282,Movie 282 (2024),Drama|Crime|Animation,101000000,87,2014,0,5.2,496,2640000,1,0,0,1,0,0,1,0,1,0,0,0,0
283,Movie 283 (2024),Action|Animation,9000000,130,1998,0,8.4,484,4130000,0,1,0,1,0,0,0,0,0,0,0,0,0
284,Movie 284 (2024),Documentary|Comedy|Thriller,149000000,134,2017,0,5.3,252,3550000,0,0,0,0,0,1,0,1,0,0,0,0,1
285,Movie 285 (2024),Adventure|Crime|Children,35000000,161,2021,0,6.6,352,1340000,1,0,1,0,1,0,1,0,0,0,0,0,0
286,Movie 286 (2024),Sci-Fi,123000000,129,2020,0,8.1,79,2690000,1,0,0,0,0,0,0,0,0,0,0,1,0
287,Movie 287 (2024),Horror,31000000,109,1991,1,7.1,473,1550000,0,0,0,0,0,0,0,0,0,0,1,0,0
288,Movie 288 (2024),Action|Thriller|Horror,147000000,93,2013,1,9.0,58,1910000,1,1,0,0,0,0,0,0,0,0,1,0,1
289,Movie 289 (2024),Fantasy|Horror,103000000,144,2017,0,5.6,318,4380000,1,0,0,0,0,0,0,0,0,1,1,0,0
290,Movie 290 (2024),Drama|Animation|Fantasy,105000000,152,2002,1,2.4,64,1550000,0,0,0,1,0,0,0,0,1,1,0,0,0
291,Movie 291 (2024),Children,192000000,131,2007,0,8.8,73,1330000,1,0,0,0,1,0,0,0,0,0,0,0,0
292,Movie 292 (2024),Action,19000000,122,2022,0,8.7,328,2600000,0,1,0,0,0,0,0,0,0,0,0,0,0
293,Movie 293 (2024),Animation,10000000,147,2024,0,2.5,255,4620000,1,0,0,1,0,0,0,0,0,0,0,0,0
294,Movie 294 (2024),Documentary,111000000,133,2021,0,3.7,11,2700000,1,0,0,0,0,0,0,1,0,0,0,0,0
295,Movie 295 (2024),Drama,13000000,104,1995,0,4.6,12,4980000,0,0,0,0,0,0,0,0,1,0,0,0,0
296,Movie 296 (2024),Adventure|Comedy,38000000,96,2010,0,2.4,486,2110000,0,0,1,0,0,1,0,0,0,0,0,0,0
297,Movie 297 (2024),Comedy|Fantasy|Horror,111000000,127,2005,0,8.6,360,4030000,1,0,0,0,0,1,0,0,0,1,1,0,0
298,Movie 298 (2024),Crime|Documentary,130000000,141,2006,0,6.5,97,3920000,1,0,0,0,0,0,1,1,0,0,0,0,0
299,Movie 299 (2024),Drama|Thriller|Children,102000000,166,2020,0,4.6,463,4410000,0,0,0,0,1,0,0,0,1,0,0,0,1
300,Movie 300 (2024),Thriller|Fantasy|Children,3000000,84,2019,0,7.7,36,4760000,1,0,0,0,1,0,0,0,0,1,0,0,1
301,Movie 301 (2024),Thriller,64000000,119,2012,0,3.4,115,780000,0,0,0,0,0,0,0,0,0,0,0,0,1
302,Movie 302 (2024),Crime|Horror,198000000,124,1997,0,4.4,233,3680000,0,0,0,0,0,0,1,0,0,0,1,0,0
303,Movie 303 (2024),Comedy,181000000,139,2011,0,2.7,57,4930000,1,0,0,0,0,1,0,0,0,0,0,0,0
304,Movie 304 (2024),Horror|Sci-Fi,158000000,88,2006,0,9.0,488,3430000,1,0,0,0,0,0,0,0,0,0,1,1,0
305,Movie 305 (2024),Crime,25000000,97,2005,0,9.5,198,4690000,1,0,0,0,0,0,1,0,0,0,0,0,0
306,Movie 306 (2024),Fantasy|Animation|Children,183000000,172,2023,1,4.0,446,1520000,0,0,0,1,1,0,0,0,0,1,0,0,0
307,Movie 307 (2024),Sci-Fi|Fantasy,151000000,148,2004,0,3.1,215,2210000,1,0,0,0,0,0,0,0,0,1,0,1,0
308,Movie 308 (2024),Adventure|Horror|Fantasy,126000000,177,2014,0,3.8,11,3390000,0,0,1,0,0,0,0,0,0,1,1,0,0
309,Movie 309 (2024),Drama,56000000,110,2022,0,4.3,425,650000,1,0,0,0,0,0,0,0,1,0,0,0,0
310,Movie 310 (2024),Fantasy,9000000,90,2024,1,5.7,184,4990000,1,0,0,0,0,0,0,0,0,1,0,0,0
311,Movie 311 (2024),Adventure|Sci-Fi,190000000,158,2004,0,2.8,111,3650000,0,0,1,0,0,0,0,0,0,0,0,1,0
312,Movie 312 (2024),Action|Crime|Adventure,30000000,146,1997,0,3.9,220,3020000,0,1,1,0,0,0,1,0,0,0,0,0,0
313,Movie 313 (2024),Documentary|Horror|Fantasy,29000000,99,2014,1,2.4,411,3350000,1,0,0,0,0,0,0,1,0,1,1,0,0
314,Movie 314 (2024),Sci-Fi|Comedy|Children,22000000,124,1993,0,7.9,495,1730000,1,0,0,0,1,1,0,0,0,0,0,1,0
315,Movie 315 (2024),Crime,92000000,89,2021,0,3.0,373,2900000,0,0,0,0,0,0,1,0,0,0,0,0,0
316,Movie 316 (2024),Comedy|Documentary|Children,31000000,142,2019,0,6.8,48,2880000,1,0,0,0,1,1,0,1,0,0,0,0,0
317,Movie 317 (2024),Horror|Comedy|Action,38000000,102,2005,0,4.3,156,630000,1,1,0,0,0,1,0,0,0,0,1,0,0
318,Movie 318 (2024),Documentary|Comedy,21000000,174,2021,0,9.6,402,2460000,1,0,0,0,0,1,0,1,0,0,0,0,0
319,Movie 319 (2024),Thriller|Drama|Comedy,72000000,112,2008,0,7.7,262,4190000,0,0,0,0,0,1,0,0,1,0,0,0,1
320,Movie 320 (2024),Drama,137000000,128,2015,0,2.1,378,540000,0,0,0,0,0,0,0,0,1,0,0,0,0
321,Movie 321 (2024),Sci-Fi,69000000,118,2022,0,2.8,105,1370000,1,0,0,0,0,0,0,0,0,0,0,1,0
322,Movie 322 (2024),Fantasy,25000000,165,2007,0,9.0,478,2360000,0,0,0,0,0,0,0,0,0,1,0,0,0
323,Movie 323 (2024),Fantasy|Horror,147000000,174,1990,0,2.4,346,670000,0,0,0,0,0,0,0,0,0,1,1,0,0
324,Movie 324 (2024),Comedy|Thriller,174000000,143,1990,1,5.8,241,2920000,1,0,0,0,0,1,0,0,0,0,0,0,1
325,Movie 325 (2024),Thriller|Adventure,94000000,159,2006,0,9.1,483,1890000,1,0,1,0,0,0,0,0,0,0,0,0,1
326,Movie 326 (2024),Thriller,133000000,81,2010,1,8.4,404,1490000,1,0,0,0,0,0,0,0,0,0,0,0,1
327,Movie 327 (2024),Animation,194000000,112,2017,0,8.4,139,2590000,0,0,0,1,0,0,0,0,0,0,0,0,0
328,Movie 328 (2024),Adventure,64000000,92,1999,0,4.0,43,1840000,1,0,1,0,0,0,0,0,0,0,0,0,0
329,Movie 329 (2024),Thriller|Action|Documentary,92000000,166,2024,0,8.2,85,1580000,0,1,0,0,0,0,0,1,0,0,0,0,1
330,Movie 330 (2024),Children|Sci-Fi,121000000,88,2000,1,6.7,73,1100000,0,0,0,0,1,0,0,0,0,0,0,1,0
331,Movie 331 (2024),Documentary|Fantasy|Horror,12000000,151,1996,1,2.5,230,1300000,0,0,0,0,0,0,0,1,0,1,1,0,0
332,Movie 332 (2024),Crime|Fantasy,49000000,134,2003,0,9.8,167,4530000,1,0,0,0,0,0,1,0,0,1,0,0,0
333,Movie 333 (2024),Comedy,186000000,101,2020,0,3.4,57,3060000,1,0,0,0,0,1,0,0,0,0,0,0,0
334,Movie 334 (2024),Thriller|Horror|Adventure,164000000,114,2013,0,7.7,2,1580000,0,0,1,0,0,0,0,0,0,0,1,0,1
335,Movie 335 (2024),Children,45000000,151,2011,0,2.6,167,4920000,1,0,0,0,1,0,0,0,0,0,0,0,0
336,Movie 336 (2024),Crime|Thriller,179000000,155,2017,0,3.6,167,1790000,1,0,0,0,0,0,1,0,0,0,0,0,1
337,Movie 337 (2024),Comedy,15000000,152,2019,0,6.8,418,3980000,1,0,0,0,0,1,0,0,0,0,0,0,0
338,Movie 338 (2024),Thriller|Animation|Horror,103000000,125,2001,1,2.1,361,4080000,0,0,0,1,0,0,0,0,0,0,1,0,1
339,Movie 339 (2024),Documentary|Animation,98000000,96,2011,1,3.8,292,3720000,1,0,0,1,0,0,0,1,0,0,0,0,0
340,Movie 340 (2024),Children|Sci-Fi,43000000,118,2024,0,5.5,286,1470000,1,0,0,0,1,0,0,0,0,0,0,1,0
341,Movie 341 (2024),Fantasy|Horror|Thriller,141000000,148,1993,0,3.8,32,1960000,0,0,0,0,0,0,0,0,0,1,1,0,1
342,Movie 342 (2024),Comedy,62000000,158,2001,0,7.3,414,1410000,1,0,0,0,0,1,0,0,0,0,0,0,0
343,Movie 343 (2024),Crime,108000000,153,2010,0,4.9,444,2160000,1,0,0,0,0,0,1,0,0,0,0,0,0
344,Movie 344 (2024),Drama,82000000,151,2009,0,6.0,221,4230000,1,0,0,0,0,0,0,0,1,0,0,0,0
345,Movie 345 (2024),Children|Comedy,50000000,94,2016,0,9.1,84,2860000,0,0,0,0,1,1,0,0,0,0,0,0,0
346,Movie 346 (2024),Drama|Crime|Thriller,185000000,123,2020,0,8.6,208,4060000,1,0,0,0,0,0,1,0,1,0,0,0,1
347,Movie 347 (2024),Action|Horror,20000000,123,1995,0,4.6,208,2640000,1,1,0,0,0,0,0,0,0,0,1,0,0
348,Movie 348 (2024),Sci-Fi,12000000,133,2021,0,4.8,374,4740000,0,0,0,0,0,0,0,0,0,0,0,1,0
349,Movie 349 (2024),Adventure|Comedy,153000000,146,2014,0,2.9,483,4700000,0,0,1,0,0,1,0,0,0,0,0,0,0
350,Movie 350 (2024),Adventure,37000000,176,1993,1,9.3,29,2690000,1,0,1,0,0,0,0,0,0,0,0,0,0
351,Movie 351 (2024),Crime,124000000,107,2009,0,8.5,70,2070000,1,0,0,0,0,0,1,0,0,0,0,0,0
352,Movie 352 (2024),Action|Sci-Fi,187000000,120,1995,0,3.1,161,3410000,0,1,0,0,0,0,0,0,0,0,0,1,0
353,Movie 353 (2024),Animation,45000000,134,2017,0,9.3,407,2630000,0,0,0,1,0,0,0,0,0,0,0,0,0
354,Movie 354 (2024),Sci-Fi|Thriller|Comedy,162000000,103,2005,0,3.4,364,1050000,0,0,0,0,0,1,0,0,0,0,0,1,1
355,Movie 355 (2024),Adventure|Crime,159000000,171,2004,0,3.6,58,3390000,0,0,1,0,0,0,1,0,0,0,0,0,0
356,Movie 356 (2024),Action,14000000,92,1990,1,3.3,112,3260000,1,1,0,0,0,0,0,0,0,0,0,0,0
357,Movie 357 (2024),Action,147000000,122,2000,0,8.8,240,4030000,0,1,0,0,0,0,0,0,0,0,0,0,0
358,Movie 358 (2024),Adventure,53000000,153,2023,0,9.1,412,580000,0,0,1,0,0,0,0,0,0,0,0,0,0
359,Movie 359 (2024),Fantasy|Thriller|Sci-Fi,93000000,165,2004,1,2.3,284,2290000,1,0,0,0,0,0,0,0,0,1,0,1,1
360,Movie 360 (2024),Drama,31000000,171,2012,0,2.1,390,2650000,1,0,0,0,0,0,0,0,1,0,0,0,0
361,Movie 361 (2024),Action,28000000,168,2018,0,3.1,13,4650000,0,1,0,0,0,0,0,0,0,0,0,0,0
362,Movie 362 (2024),Children|Thriller,41000000,104,2010,0,7.1,162,4760000,1,0,0,0,1,0,0,0,0,0,0,0,1
363,Movie 363 (2024),Comedy,165000000,129,1995,1,9.9,27,1780000,1,0,0,0,0,1,0,0,0,0,0,0,0
364,Movie 364 (2024),Comedy|Sci-Fi|Horror,79000000,96,2020,0,4.0,356,1630000,0,0,0,0,0,1,0,0,0,0,1,1,0
365,Movie 365 (2024),Action,46000000,162,2021,0,9.8,304,3470000,1,1,0,0,0,0,0,0,0,0,0,0,0
366,Movie 366 (2024),Drama,131000000,177,1998,0,2.2,393,3720000,1,0,0,0,0,0,0,0,1,0,0,0,0
367,Movie 367 (2024),Sci-Fi,168000000,97,1992,1,6.7,382,2310000,1,0,0,0,0,0,0,0,0,0,0,1,0
368,Movie 368 (2024),Comedy|Action|Animation,146000000,96,1994,0,6.6,241,2190000,1,1,0,1,0,1,0,0,0,0,0,0,0
369,Movie 369 (2024),Comedy,158000000,168,2009,0,6.0,17,800000,0,0,0,0,0,1,0,0,0,0,0,0,0
370,Movie 370 (2024),Animation|Fantasy,45000000,94,2019,0,6.3,300,3970000,1,0,0,1,0,0,0,0,0,1,0,0,0
371,Movie 371 (2024),Thriller|Adventure|Fantasy,57000000,174,2008,0,6.2,411,1370000,0,0,1,0,0,0,0,0,0,1,0,0,1
372,Movie 372 (2024),Animation|Thriller,141000000,153,2022,0,2.9,130,2910000,1,0,0,1,0,0,0,0,0,0,0,0,1
373,Movie 373 (2024),Fantasy|Children,190000000,176,2010,0,2.4,281,2100000,1,0,0,0,1,0,0,0,0,1,0,0,0
374,Movie 374 (2024),Documentary|Drama|Crime,59000000,82,2022,1,2.2,119,4540000,1,0,0,0,0,0,1,1,1,0,0,0,0
375,Movie 375 (2024),Animation|Children|Drama,41000000,148,2009,0,9.0,332,1600000,0,0,0,1,1,0,0,0,1,0,0,0,0
376,Movie 376 (2024),Horror,62000000,166,2021,0,2.3,479,4750000,1,0,0,0,0,0,0,0,0,0,1,0,0
377,Movie 377 (2024),Documentary,159000000,107,2002,1,6.9,6,540000,1,0,0,0,0,0,0,1,0,0,0,0,0
378,Movie 378 (2024),Documentary|Crime,29000000,169,1996,1,5.2,389,3150000,1,0,0,0,0,0,1,1,0,0,0,0,0
379,Movie 379 (2024),Fantasy,115000000,168,2006,0,6.4,380,2620000,0,0,0,0,0,0,0,0,0,1,0,0,0
380,Movie 380 (2024),Thriller|Adventure|Children,123000000,179,2020,0,6.8,359,680000,1,0,1,0,1,0,0,0,0,0,0,0,1
381,Movie 381 (2024),Documentary,179000000,88,2022,0,4.2,16,1050000,0,0,0,0,0,0,0,1,0,0,0,0,0
382,Movie 382 (2024),Sci-Fi,29000000,139,2011,0,3.9,104,640000,1,0,0,0,0,0,0,0,0,0,0,1,0
383,Movie 383 (2024),Action|Documentary,67000000,98,1996,1,4.1,371,4310000,1,1,0,0,0,0,0,1,0,0,0,0,0
384,Movie 384 (2024),Horror,118000000,116,2004,0,9.1,19,3660000,0,0,0,0,0,0,0,0,0,0,1,0,0
385,Movie 385 (2024),Action,163000000,94,2001,0,2.9,278,4860000,0,1,0,0,0,0,0,0,0,0,0,0,0
386,Movie 386 (2024),Sci-Fi|Fantasy|Thriller,111000000,147,1999,0,3.1,389,4050000,1,0,0,0,0,0,0,0,0,1,0,1,1
387,Movie 387 (2024),Drama|Thriller,23000000,91,2008,0,9.5,42,2000000,0,0,0,0,0,0,0,0,1,0,0,0,1
388,Movie 388 (2024),Comedy|Fantasy,28000000,144,2006,0,9.4,30,1490000,1,0,0,0,0,1,0,0,0,1,0,0,0
389,Movie 389 (2024),Horror|Comedy,89000000,119,1995,0,6.2,160,2700000,1,0,0,0,0,1,0,0,0,0,1,0,0
390,Movie 390 (2024),Comedy,198000000,136,2005,0,8.0,210,1660000,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Movie 391 (2024),Thriller,119000000,143,2008,1,7.7,151,2450000,0,0,0,0,0,0,0,0,0,0,0,0,1
392,Movie 392 (2024),Fantasy,26000000,110,2005,1,2.5,118,3060000,1,0,0,0,0,0,0,0,0,1,0,0,0
393,Movie 393 (2024),Adventure|Horror,105000000,177,2014,0,7.0,141,3680000,0,0,1,0,0,0,0,0,0,0,1,0,0
394,Movie 394 (2024),Crime|Thriller,63000000,145,1993,0,2.7,271,3240000,1,0,0,0,0,0,1,0,0,0,0,0,1
395,Movie 395 (2024),Action,14000000,136,2014,1,7.6,145,3110000,0,1,0,0,0,0,0,0,0,0,0,0,0
396,Movie 396 (2024),Crime|Documentary|Fantasy,141000000,169,2018,0,6.7,383,2780000,1,0,0,0,0,0,1,1,0,1,0,0,0
397,Movie 397 (2024),Animation|Horror|Adventure,120000000,126,1993,0,8.8,27,4440000,0,0,1,1,0,0,0,0,0,0,1,0,0
398,Movie 398 (2024),Fantasy|Adventure,37000000,168,2023,0,9.7,215,610000,1,0,1,0,0,0,0,0,0,1,0,0,0
399,Movie 399 (2024),Drama,114000000,136,2001,0,7.1,112,1890000,0,0,0,0,0,0,0,0,1,0,0,0,0
400,Movie 400 (2024),Horror|Thriller,155000000,98,2017,1,9.4,332,1070000,0,0,0,0,0,0,0,0,0,0,1,0,1
401,Movie 401 (2024),Documentary|Animation,176000000,81,2000,1,7.9,22,3340000,1,0,0,1,0,0,0,1,0,0,0,0,0
402,Movie 402 (2024),Fantasy|Comedy|Sci-Fi,93000000,164,2011,0,5.7,47,2520000,0,0,0,0,0,1,0,0,0,1,0,1,0
403,Movie 403 (2024),Sci-Fi,95000000,112,2009,0,3.3,302,4670000,0,0,0,0,0,0,0,0,0,0,0,1,0
404,Movie 404 (2024),Sci-Fi|Drama,96000000,150,1996,0,8.8,397,3330000,0,0,0,0,0,0,0,0,1,0,0,1,0
405,Movie 405 (2024),Comedy|Fantasy|Adventure,192000000,162,2002,0,5.4,146,1330000,0,0,1,0,0,1,0,0,0,1,0,0,0
406,Movie 406 (2024),Sci-Fi,98000000,114,1995,0,9.7,384,2900000,1,0,0,0,0,0,0,0,0,0,0,1,0
