movieId,title,genres,budget,runtime,release_year,avg_critic_score,director_id,is_sequel
410,Movie 410,Thriller|Children|Fantasy,87000000,161,2020,9.4,76,0
411,Movie 411,Fantasy,90000000,140,2007,5.0,282,0
412,Movie 412,Adventure|Crime|Thriller,52000000,152,2009,9.2,214,1
413,Movie 413,Sci-Fi|Children,180000000,160,2000,5.9,227,0
414,Movie 414,Adventure|Drama,94000000,100,1994,8.7,273,0
415,Movie 415,Action,67000000,83,2021,6.3,66,0
416,Movie 416,Action,21000000,159,1995,7.2,15,0
417,Movie 417,Action,150000000,100,2018,2.6,95,0
418,Movie 418,Thriller,127000000,143,2016,9.8,476,0
419,Movie 419,Thriller|Children,52000000,161,1993,5.9,111,1
420,Movie 420,Sci-Fi|Comedy|Horror,176000000,141,2021,4.4,229,0
421,Movie 421,Action|Sci-Fi|Documentary,56000000,115,2009,5.8,257,1
422,Movie 422,Fantasy|Crime,98000000,105,2005,5.8,331,1
423,Movie 423,Adventure|Fantasy|Action,139000000,178,2009,3.2,334,0
424,Movie 424,Sci-Fi|Adventure|Fantasy,110000000,95,1994,6.2,302,0
425,Movie 425,Horror|Children,138000000,104,1998,5.4,105,0
426,Movie 426,Comedy,104000000,157,2017,6.9,109,1
427,Movie 427,Action|Drama|Children,89000000,104,2014,6.4,464,0
428,Movie 428,Drama,143000000,126,2007,8.2,169,0
429,Movie 429,Fantasy|Thriller,166000000,116,2009,6.6,52,0
430,Movie 430,Fantasy|Comedy,52000000,171,2018,7.9,112,0
431,Movie 431,Adventure|Horror,172000000,110,2005,2.3,351,0
432,Movie 432,Comedy,187000000,106,1997,6.2,116,1
433,Movie 433,Crime|Drama|Horror,190000000,81,2012,5.1,308,0
434,Movie 434,Adventure,163000000,128,1997,6.1,367,0
435,Movie 435,Drama|Sci-Fi|Crime,143000000,142,1998,2.7,62,0
436,Movie 436,Documentary|Sci-Fi|Drama,6000000,175,1998,8.8,299,1
437,Movie 437,Horror|Fantasy|Animation,96000000,176,2003,3.7,243,1
438,Movie 438,Animation|Action,97000000,174,1990,7.8,331,0
439,Movie 439,Sci-Fi,195000000,141,2019,2.2,213,0
440,Movie 440,Thriller|Sci-Fi,16000000,176,2010,2.1,204,0
441,Movie 441,Fantasy,137000000,112,2020,4.4,2,1
442,Movie 442,Crime,147000000,160,2005,7.3,428,0
443,Movie 443,Fantasy,84000000,88,2016,9.9,236,0
444,Movie 444,Fantasy|Sci-Fi,155000000,100,2018,5.7,360,0
445,Movie 445,Comedy|Action,146000000,178,2014,8.5,163,0
446,Movie 446,Thriller|Sci-Fi,38000000,102,2022,4.4,490,0
447,Movie 447,Documentary|Comedy,107000000,136,2008,4.3,293,0
448,Movie 448,Thriller|Children,46000000,82,2016,4.9,196,0
449,Movie 449,Action,43000000,173,2024,6.4,265,0
450,Movie 450,Drama,187000000,135,2012,3.5,71,0
451,Movie 451,Sci-Fi|Crime,27000000,157,1993,3.8,218,1
452,Movie 452,Adventure|Drama|Thriller,160000000,96,1999,2.7,335,0
453,Movie 453,Documentary,163000000,174,2022,5.8,243,1
454,Movie 454,Children,123000000,112,1995,4.4,87,0
455,Movie 455,Animation,5000000,151,1990,9.4,325,0
456,Movie 456,Crime|Documentary|Animation,139000000,158,1995,2.3,439,0
457,Movie 457,Comedy,77000000,123,2006,9.6,126,0
458,Movie 458,Comedy|Thriller,86000000,89,2004,9.8,218,0
459,Movie 459,Drama|Children,1000000,106,1992,3.7,108,0
460,Movie 460,Action|Documentary|Drama,120000000,138,2023,3.6,70,0
461,Movie 461,Drama|Crime,64000000,97,2019,8.5,462,0
462,Movie 462,Crime|Children,73000000,102,1997,9.1,350,0
463,Movie 463,Thriller,166000000,155,2018,7.5,409,0
464,Movie 464,Crime|Children,11000000,101,1999,7.5,481,0
465,Movie 465,Animation|Comedy|Children,97000000,142,1998,6.9,156,0
466,Movie 466,Crime|Action|Drama,142000000,122,2014,8.7,447,0
467,Movie 467,Animation|Thriller|Crime,32000000,80,2003,5.0,228,1
468,Movie 468,Thriller|Sci-Fi,85000000,137,2000,4.6,282,0
469,Movie 469,Fantasy|Children|Crime,149000000,88,2019,5.4,20,0
470,Movie 470,Drama|Adventure|Sci-Fi,30000000,159,1999,6.2,348,1
471,Movie 471,Action,105000000,127,1992,4.4,192,0
472,Movie 472,Adventure|Crime|Animation,53000000,107,1991,5.1,383,0
473,Movie 473,Thriller|Comedy|Documentary,123000000,101,2007,7.0,463,0
474,Movie 474,Fantasy|Action|Comedy,47000000,110,2019,5.0,119,1
475,Movie 475,Fantasy|Action|Drama,62000000,98,2006,3.9,274,0
476,Movie 476,Action|Drama,154000000,83,2022,8.6,202,0
477,Movie 477,Horror|Action,172000000,142,2002,2.7,309,1
478,Movie 478,Documentary|Children,100000000,160,2016,8.8,495,0
479,Movie 479,Drama|Crime,67000000,122,2006,8.8,276,0
480,Movie 480,Documentary,45000000,113,2005,7.6,11,0
481,Movie 481,Documentary,138000000,177,2008,2.2,399,0
482,Movie 482,Horror,61000000,80,1996,2.9,119,0
483,Movie 483,Fantasy|Thriller,104000000,168,1997,3.2,395,0
484,Movie 484,Adventure|Horror,74000000,116,2002,2.1,111,0
485,Movie 485,Crime,147000000,137,2017,3.2,55,0
486,Movie 486,Action,48000000,167,2023,3.6,436,1
487,Movie 487,Drama|Action|Documentary,19000000,179,2023,2.5,144,1
488,Movie 488,Comedy,175000000,111,2000,3.0,210,0
489,Movie 489,Thriller,10000000,150,2013,3.2,220,0
490,Movie 490,Thriller,156000000,176,1997,4.4,77,0
491,Movie 491,Animation,3000000,142,2001,6.9,231,1
492,Movie 492,Adventure|Documentary|Horror,39000000,168,1996,7.2,446,0
493,Movie 493,Crime,24000000,135,1990,4.6,293,0
494,Movie 494,Drama|Action,20000000,119,2019,7.2,182,0
495,Movie 495,Thriller|Animation,148000000,117,2012,5.5,53,0
496,Movie 496,Comedy,188000000,121,2020,2.2,85,0
497,Movie 497,Comedy|Thriller|Adventure,148000000,91,2012,6.8,101,1
498,Movie 498,Crime|Sci-Fi|Documentary,183000000,136,2011,6.2,457,0
499,Movie 499,Action|Fantasy|Documentary,199000000,114,1991,7.2,107,1
500,Movie 500,Sci-Fi|Fantasy,166000000,148,1996,5.7,395,0
501,Movie 501,Adventure|Sci-Fi|Comedy,99000000,123,2000,8.5,342,1
502,Movie 502,Fantasy|Crime|Adventure,92000000,172,1994,7.3,154,0
503,Movie 503,Thriller|Crime,31000000,91,2021,9.9,431,0
504,Movie 504,Thriller,140000000,119,2004,3.0,32,0
505,Movie 505,Thriller|Action|Drama,176000000,119,2017,4.7,86,1
506,Movie 506,Action|Drama,169000000,163,1997,4.1,26,0
507,Movie 507,Drama|Sci-Fi,179000000,171,2015,4.3,71,1
508,Movie 508,Action|Drama|Fantasy,17000000,80,2003,4.8,35,1
509,Movie 509,Drama|Sci-Fi,114000000,158,1992,5.0,226,1
510,Movie 510,Action,48000000,165,2014,2.5,204,0
511,Movie 511,Sci-Fi|Fantasy|Adventure,35000000,176,1991,4.2,266,0
512,Movie 512,Crime,175000000,121,2022,9.2,33,1
513,Movie 513,Thriller|Comedy|Documentary,49000000,135,2015,2.0,388,0
514,Movie 514,Crime|Horror|Sci-Fi,121000000,156,1996,6.0,303,0
515,Movie 515,Adventure|Children,165000000,171,2002,2.1,495,0
516,Movie 516,Comedy|Action,70000000,128,2022,9.2,239,0
517,Movie 517,Sci-Fi,134000000,119,1998,2.9,271,0
518,Movie 518,Documentary,132000000,173,2013,8.8,228,0
519,Movie 519,Animation|Thriller,72000000,125,2015,2.6,46,1
520,Movie 520,Adventure,47000000,127,2023,3.9,284,0
521,Movie 521,Horror,26000000,128,2009,2.8,151,0
522,Movie 522,Action|Thriller,6000000,131,2008,6.8,498,0
523,Movie 523,Sci-Fi|Horror|Crime,69000000,81,2019,9.4,312,0
524,Movie 524,Animation|Crime,163000000,154,1993,2.2,69,0
525,Movie 525,Crime,110000000,81,1990,4.0,234,0
526,Movie 526,Thriller|Comedy|Action,75000000,102,2019,7.6,51,0
527,Movie 527,Thriller|Fantasy|Action,149000000,156,2019,8.4,158,1
528,Movie 528,Animation|Documentary,115000000,88,2003,4.5,450,1
529,Movie 529,Fantasy,134000000,153,2005,4.4,172,0
530,Movie 530,Crime,122000000,156,2008,4.9,493,1
531,Movie 531,Crime|Adventure|Children,69000000,110,1995,6.4,150,0
532,Movie 532,Crime,180000000,130,2024,3.5,51,0
533,Movie 533,Fantasy|Crime|Sci-Fi,111000000,168,2019,2.4,86,1
534,Movie 534,Fantasy,54000000,173,2022,3.3,276,1
535,Movie 535,Thriller|Documentary,26000000,129,2005,9.3,15,0
536,Movie 536,Thriller|Crime,88000000,146,2019,7.0,96,1
537,Movie 537,Fantasy|Adventure|Action,8000000,142,1991,4.0,350,0
538,Movie 538,Fantasy,127000000,172,2023,8.8,280,0
539,Movie 539,Animation,15000000,120,1997,7.1,186,0
540,Movie 540,Animation|Documentary|Sci-Fi,62000000,175,2006,3.7,217,0
541,Movie 541,Action|Horror,189000000,168,2008,4.4,286,0
542,Movie 542,Fantasy|Animation|Drama,134000000,113,2004,9.2,183,0
543,Movie 543,Animation|Fantasy|Children,172000000,135,1995,6.4,382,0
544,Movie 544,Adventure,10000000,122,2006,6.6,340,0
545,Movie 545,Crime|Action,74000000,103,2008,9.1,278,0
546,Movie 546,Children|Adventure,168000000,128,2006,8.7,293,0
547,Movie 547,Adventure|Comedy,153000000,155,1995,3.4,316,0
548,Movie 548,Documentary|Comedy|Thriller,141000000,169,2011,3.5,452,0
549,Movie 549,Horror|Adventure,4000000,139,1993,6.4,65,0
550,Movie 550,Comedy|Drama|Children,111000000,156,1994,5.4,74,0
551,Movie 551,Crime|Animation,122000000,154,1997,9.0,384,1
552,Movie 552,Documentary|Action,134000000,137,2009,5.1,40,0
553,Movie 553,Crime|Adventure,77000000,102,2023,4.7,356,0
554,Movie 554,Documentary|Thriller|Comedy,76000000,126,2016,8.8,87,0
555,Movie 555,Action|Thriller|Documentary,81000000,148,2023,4.9,298,0
556,Movie 556,Horror|Children|Thriller,71000000,105,2011,7.6,410,0
557,Movie 557,Children|Action|Sci-Fi,121000000,142,2013,8.4,362,0
558,Movie 558,Horror|Fantasy|Animation,71000000,176,2003,4.9,341,1
559,Movie 559,Adventure,37000000,156,2021,7.2,240,0
560,Movie 560,Drama|Documentary|Sci-Fi,96000000,109,2007,3.5,10,0
561,Movie 561,Animation|Adventure,83000000,147,2022,9.2,199,0
562,Movie 562,Thriller,63000000,135,2014,5.7,188,1
563,Movie 563,Thriller|Action|Drama,37000000,176,1993,3.9,316,0
564,Movie 564,Drama|Action,68000000,83,1992,4.7,204,0
565,Movie 565,Documentary|Crime,95000000,120,2019,9.5,125,0
566,Movie 566,Fantasy,142000000,120,2000,7.9,256,1
567,Movie 567,Action|Sci-Fi,108000000,126,1993,7.6,142,1
568,Movie 568,Crime|Thriller,73000000,174,2024,5.6,373,0
569,Movie 569,Thriller,144000000,147,1993,3.4,419,1
570,Movie 570,Children|Crime|Animation,49000000,94,2008,5.0,129,0
571,Movie 571,Action,56000000,130,2001,6.7,82,0
572,Movie 572,Animation|Children|Thriller,35000000,170,2023,7.8,496,0
573,Movie 573,Documentary,146000000,141,2004,3.2,41,0
574,Movie 574,Comedy,48000000,112,1997,9.4,392,0
575,Movie 575,Adventure|Comedy,159000000,117,2023,5.6,40,0
576,Movie 576,Children|Animation,191000000,170,2005,2.6,117,0
577,Movie 577,Drama|Children,9000000,125,2008,7.1,349,0
578,Movie 578,Action|Fantasy|Comedy,27000000,157,2001,2.1,104,0
579,Movie 579,Drama,175000000,165,2011,5.1,461,0
580,Movie 580,Thriller|Animation,35000000,162,2018,5.2,249,0
581,Movie 581,Children,174000000,143,1998,3.4,159,0
582,Movie 582,Animation,132000000,103,2005,6.7,161,0
583,Movie 583,Documentary|Fantasy,1000000,80,2016,2.7,77,0
584,Movie 584,Children,162000000,82,1990,8.3,195,0
585,Movie 585,Sci-Fi,144000000,97,1994,3.8,446,0
586,Movie 586,Crime,154000000,122,2018,5.8,449,1
587,Movie 587,Animation|Thriller,79000000,154,2010,8.8,31,0
588,Movie 588,Crime|Documentary,159000000,96,2014,4.1,194,0
589,Movie 589,Fantasy|Adventure|Sci-Fi,142000000,169,1999,4.9,108,0
590,Movie 590,Fantasy|Crime|Adventure,171000000,136,1991,7.5,142,0
591,Movie 591,Horror,167000000,137,2020,6.2,174,0
592,Movie 592,Fantasy,135000000,163,1997,8.6,51,0
593,Movie 593,Documentary|Action|Crime,4000000,111,2012,2.2,66,0
594,Movie 594,Documentary|Fantasy,188000000,118,2003,8.5,260,0
595,Movie 595,Comedy|Horror|Adventure,56000000,178,2012,3.0,361,0
596,Movie 596,Adventure|Animation,32000000,126,2003,6.7,375,1
597,Movie 597,Thriller|Comedy,124000000,163,2017,9.2,282,0
598,Movie 598,Documentary|Adventure,103000000,179,1999,9.1,425,0
599,Movie 599,Children,97000000,116,2012,4.3,319,0
600,Movie 600,Horror,115000000,82,2017,2.8,237,0
601,Movie 601,Sci-Fi|Comedy,159000000,104,2004,8.6,326,0
602,Movie 602,Adventure|Comedy|Fantasy,195000000,171,2016,7.1,108,0
603,Movie 603,Children,107000000,131,1990,2.3,365,0
604,Movie 604,Adventure,188000000,149,1994,4.1,243,0
605,Movie 605,Sci-Fi,105000000,160,2020,3.8,169,0
606,Movie 606,Action|Horror,66000000,118,1990,2.1,58,0
607,Movie 607,Adventure|Animation,60000000,98,1996,8.0,272,0
608,Movie 608,Thriller|Action|Adventure,11000000,137,2017,9.1,432,0
609,Movie 609,Fantasy|Thriller,87000000,166,2020,6.9,309,1
610,Movie 610,Adventure,195000000,151,2003,8.1,376,1
611,Movie 611,Children,16000000,102,2003,4.7,337,0
612,Movie 612,Thriller,40000000,149,2009,3.5,315,0
613,Movie 613,Fantasy,135000000,89,2013,6.2,337,1
614,Movie 614,Fantasy|Documentary,116000000,174,2012,6.2,88,0
615,Movie 615,Children|Horror,73000000,150,2018,8.3,164,0
616,Movie 616,Documentary,138000000,130,1999,7.9,182,0
617,Movie 617,Drama|Animation,48000000,81,2007,5.4,230,1
618,Movie 618,Thriller,24000000,115,1995,4.3,65,1
619,Movie 619,Action,41000000,110,2008,2.1,109,0
620,Movie 620,Drama|Documentary,13000000,90,1990,4.6,81,1
621,Movie 621,Drama,102000000,108,1990,8.6,138,1
622,Movie 622,Action,55000000,101,1994,7.1,198,0
623,Movie 623,Children|Animation,140000000,179,2022,8.0,311,0
624,Movie 624,Fantasy|Comedy|Action,152000000,101,2004,4.9,421,0
625,Movie 625,Documentary|Crime|Sci-Fi,184000000,89,2013,3.4,251,1
626,Movie 626,Comedy|Sci-Fi,49000000,139,2020,3.2,140,1
627,Movie 627,Crime,79000000,166,2022,8.6,289,0
628,Movie 628,Sci-Fi,94000000,90,2024,4.4,206,0
629,Movie 629,Fantasy,114000000,152,2015,7.8,41,1
630,Movie 630,Animation|Horror|Adventure,43000000,172,2024,5.0,447,0
631,Movie 631,Horror|Comedy|Thriller,59000000,138,2006,3.2,142,0
632,Movie 632,Drama|Action,40000000,166,2023,4.6,124,1
633,Movie 633,Action,28000000,83,2004,8.2,218,0
634,Movie 634,Fantasy,171000000,133,2012,9.2,183,1
635,Movie 635,Horror|Fantasy|Documentary,20000000,148,2011,8.5,330,0
636,Movie 636,Adventure|Fantasy|Horror,64000000,147,2015,5.1,241,1
637,Movie 637,Drama|Documentary,111000000,152,1993,2.6,165,0
638,Movie 638,Sci-Fi,157000000,118,2012,4.9,343,0
639,Movie 639,Action,159000000,162,1994,5.2,410,0
640,Movie 640,Animation,106000000,111,2012,4.3,282,0
641,Movie 641,Horror|Action,94000000,175,1995,3.9,298,0
642,Movie 642,Comedy|Crime|Fantasy,46000000,170,2018,9.1,262,0
643,Movie 643,Action|Children,126000000,134,2002,6.6,118,0
644,Movie 644,Adventure|Fantasy|Action,160000000,176,2013,8.8,284,0
645,Movie 645,Children|Action,167000000,155,2024,7.7,217,0
646,Movie 646,Horror|Animation|Fantasy,166000000,123,2011,4.2,283,0
647,Movie 647,Animation,159000000,135,2004,8.5,73,0
648,Movie 648,Adventure|Animation,45000000,125,2010,6.7,96,0
649,Movie 649,Horror|Crime,31000000,177,2019,9.3,243,1
650,Movie 650,Comedy|Children|Fantasy,190000000,100,2008,3.2,29,0
651,Movie 651,Comedy,121000000,156,1998,3.4,464,0
652,Movie 652,Fantasy|Thriller,181000000,176,2010,6.4,469,0
653,Movie 653,Comedy|Drama|Thriller,59000000,92,2002,5.6,352,0
654,Movie 654,Horror|Action,57000000,117,2017,2.6,88,0
655,Movie 655,Animation|Crime|Children,26000000,156,2020,7.5,110,1
656,Movie 656,Sci-Fi|Horror|Comedy,105000000,113,1997,7.7,485,0
657,Movie 657,Children|Horror|Comedy,127000000,102,1997,7.4,432,0
658,Movie 658,Horror,55000000,145,2021,8.1,486,0
659,Movie 659,Comedy|Drama,181000000,99,2007,9.7,375,0
660,Movie 660,Crime|Adventure,3000000,132,1994,6.1,13,0
661,Movie 661,Animation,23000000,162,2003,4.9,111,0
662,Movie 662,Children,34000000,167,2000,4.8,441,0
663,Movie 663,Action|Comedy|Horror,184000000,81,1994,3.0,358,0
664,Movie 664,Crime,98000000,152,2018,7.7,325,0
665,Movie 665,Horror|Children,154000000,159,1999,4.9,205,1
666,Movie 666,Animation|Thriller|Fantasy,32000000,169,2012,9.1,233,0
667,Movie 667,Action,34000000,88,2023,6.2,405,0
668,Movie 668,Fantasy|Thriller,182000000,95,1997,4.0,175,0
669,Movie 669,Sci-Fi,138000000,114,2009,2.7,483,0
670,Movie 670,Comedy|Adventure|Horror,13000000,167,2006,2.6,152,0
671,Movie 671,Sci-Fi,89000000,151,2004,9.2,177,1
672,Movie 672,Sci-Fi|Documentary,50000000,98,2018,2.1,181,0
673,Movie 673,Adventure|Children,78000000,178,1997,9.6,245,0
674,Movie 674,Fantasy,86000000,151,2005,8.5,31,0
675,Movie 675,Children,44000000,107,2008,4.7,323,0
676,Movie 676,Comedy|Thriller|Drama,171000000,113,2003,4.8,182,0
677,Movie 677,Fantasy|Documentary|Crime,176000000,140,1992,6.6,347,0
678,Movie 678,Children|Drama,102000000,124,2008,2.2,240,1
679,Movie 679,Sci-Fi,60000000,95,2007,3.2,112,0
680,Movie 680,Drama|Animation,86000000,148,2006,7.2,21,0
681,Movie 681,Adventure|Drama,72000000,98,2018,4.4,115,1
682,Movie 682,Horror,98000000,120,2004,4.5,93,0
683,Movie 683,Documentary|Adventure|Comedy,20000000,86,1992,8.7,403,0
684,Movie 684,Crime|Comedy,81000000,178,2009,4.7,79,1
685,Movie 685,Thriller,85000000,81,2010,2.1,27,1
686,Movie 686,Animation,64000000,93,1999,6.6,179,0
687,Movie 687,Thriller|Documentary|Fantasy,92000000,91,2024,8.3,477,0
688,Movie 688,Drama,15000000,142,2007,3.3,388,0
689,Movie 689,Action|Animation|Thriller,110000000,163,2014,3.7,377,0
690,Movie 690,Animation|Sci-Fi,196000000,171,2005,5.7,383,0
691,Movie 691,Documentary,187000000,175,1994,4.4,312,0
692,Movie 692,Documentary,100000000,165,1992,6.7,23,1
693,Movie 693,Thriller,162000000,109,2024,3.3,295,1
694,Movie 694,Animation,189000000,138,1997,10.0,191,1
695,Movie 695,Sci-Fi|Documentary,133000000,165,1999,8.3,406,0
696,Movie 696,Action,183000000,170,2024,9.8,55,0
697,Movie 697,Action|Animation,154000000,127,2012,9.0,290,0
698,Movie 698,Horror|Drama,12000000,112,2019,7.2,354,1
699,Movie 699,Adventure,177000000,126,1996,7.7,447,0
700,Movie 700,Horror,32000000,118,2018,6.7,431,0
701,Movie 701,Crime|Animation|Thriller,6000000,155,2004,10.0,479,0
702,Movie 702,Animation|Thriller|Action,83000000,154,2022,7.2,206,1
703,Movie 703,Adventure|Fantasy,118000000,118,2010,2.7,39,0
704,Movie 704,Horror|Drama,22000000,101,2003,8.4,140,0
705,Movie 705,Comedy|Thriller|Crime,105000000,138,2016,7.0,233,0
706,Movie 706,Comedy|Drama|Documentary,194000000,137,2002,8.1,326,0
707,Movie 707,Adventure,195000000,103,2010,9.0,7,0
708,Movie 708,Documentary|Drama|Thriller,93000000,110,2013,2.9,218,0
709,Movie 709,Fantasy,31000000,153,1994,5.8,451,1
710,Movie 710,Action|Adventure|Thriller,5000000,172,2009,8.1,234,0
711,Movie 711,Crime|Fantasy|Adventure,172000000,92,2006,5.6,418,0
712,Movie 712,Sci-Fi|Thriller|Comedy,169000000,97,2017,8.1,174,0
713,Movie 713,Documentary|Fantasy|Thriller,5000000,112,2015,7.5,445,1
714,Movie 714,Children|Thriller|Drama,14000000,128,1999,3.4,289,1
715,Movie 715,Documentary,19000000,177,2021,5.3,421,0
716,Movie 716,Crime|Fantasy,107000000,117,1997,6.0,203,0
717,Movie 717,Fantasy|Animation,61000000,144,2006,8.3,138,1
718,Movie 718,Sci-Fi|Animation|Fantasy,108000000,117,2015,5.3,25,1
719,Movie 719,Drama|Children,138000000,175,2002,9.3,280,1
720,Movie 720,Horror|Children|Crime,29000000,101,2006,7.1,159,0
721,Movie 721,Documentary|Adventure,146000000,146,2013,3.2,207,1
722,Movie 722,Drama,73000000,146,2007,5.6,361,0
723,Movie 723,Action,153000000,86,2008,9.6,57,0
724,Movie 724,Adventure|Horror,177000000,136,1995,8.3,189,0
725,Movie 725,Children|Crime,183000000,140,2001,3.2,194,0
726,Movie 726,Action,107000000,146,1995,8.6,37,1
727,Movie 727,Documentary|Adventure|Crime,90000000,158,1992,6.2,423,0
728,Movie 728,Adventure|Children|Drama,95000000,147,2005,7.8,94,0
729,Movie 729,Documentary|Adventure,110000000,111,1992,9.0,124,0
730,Movie 730,Horror|Comedy,181000000,136,2019,8.5,273,1
731,Movie 731,Fantasy,165000000,96,2012,9.8,323,0
732,Movie 732,Animation,135000000,145,2012,3.1,19,0
733,Movie 733,Adventure|Crime,130000000,123,2013,8.2,388,0
734,Movie 734,Drama|Children,154000000,85,2020,9.4,408,0
735,Movie 735,Documentary,37000000,131,2001,2.6,256,1
736,Movie 736,Sci-Fi|Adventure|Crime,46000000,114,2022,4.7,326,0
737,Movie 737,Drama|Documentary,57000000,168,2006,5.5,120,1
738,Movie 738,Action|Comedy,117000000,165,2015,7.3,456,0
739,Movie 739,Adventure,47000000,96,2010,5.1,29,0
740,Movie 740,Animation|Adventure,77000000,120,2000,6.7,309,0
741,Movie 741,Children|Animation|Fantasy,56000000,151,1997,4.4,492,0
742,Movie 742,Drama|Thriller|Children,26000000,105,1996,6.5,228,1
743,Movie 743,Adventure|Children,35000000,136,2023,9.9,252,1
744,Movie 744,Horror,191000000,120,1995,4.5,41,0
745,Movie 745,Documentary|Adventure,28000000,126,2001,8.8,24,0
746,Movie 746,Comedy|Animation|Action,45000000,170,2000,7.4,496,0
747,Movie 747,Animation|Drama|Children,114000000,175,2020,8.4,405,0
748,Movie 748,Adventure,34000000,141,2015,2.1,380,0
749,Movie 749,Sci-Fi|Crime,56000000,109,2023,2.3,296,0
750,Movie 750,Documentary,123000000,89,2022,7.5,237,0
751,Movie 751,Adventure|Children|Thriller,98000000,92,2016,3.6,305,1
752,Movie 752,Comedy|Sci-Fi,97000000,137,2023,8.1,215,0
753,Movie 753,Adventure|Documentary|Fantasy,128000000,135,1995,6.8,336,0
754,Movie 754,Sci-Fi,147000000,131,2011,2.2,400,0
755,Movie 755,Sci-Fi|Action,54000000,126,2022,5.0,237,0
756,Movie 756,Thriller|Animation,84000000,128,2011,9.3,430,1
757,Movie 757,Crime|Documentary|Action,152000000,128,2022,5.2,93,0
758,Movie 758,Animation|Sci-Fi,57000000,126,2023,5.5,186,0
759,Movie 759,Action,148000000,129,2021,7.3,352,0
760,Movie 760,Children|Documentary|Sci-Fi,19000000,139,2013,9.2,71,0
761,Movie 761,Drama|Sci-Fi,118000000,169,1991,6.4,457,0
762,Movie 762,Action|Crime,78000000,105,2023,7.8,319,0
763,Movie 763,Children|Fantasy,109000000,90,1999,7.3,89,0
764,Movie 764,Children,94000000,85,2006,5.9,44,0
765,Movie 765,Documentary|Fantasy|Crime,192000000,117,2010,8.6,169,0
766,Movie 766,Adventure|Action|Documentary,35000000,101,2020,8.2,282,0
767,Movie 767,Animation|Drama|Adventure,89000000,175,2019,2.3,228,0
768,Movie 768,Horror|Children|Sci-Fi,165000000,167,2003,9.3,397,1
769,Movie 769,Comedy|Thriller|Sci-Fi,8000000,83,2008,3.8,374,0
770,Movie 770,Sci-Fi|Animation|Action,173000000,129,2021,6.7,104,0
771,Movie 771,Documentary|Comedy|Adventure,42000000,118,2004,3.6,458,1
772,Movie 772,Crime|Horror,168000000,144,2023,5.9,427,1
773,Movie 773,Sci-Fi|Crime|Horror,123000000,112,1997,6.7,89,0
774,Movie 774,Crime|Children,127000000,171,2005,4.9,110,0
775,Movie 775,Horror|Children|Adventure,50000000,109,1997,6.3,218,0
